timestamp,axis,direction,speed_level,zoom,repeat_idx,position
2026-05-25 04:14:06.800,pan,1,1,10,0,1742.0
2026-05-25 04:14:06.943,pan,1,1,10,0,1740.0
2026-05-25 04:14:07.085,pan,1,1,10,0,1738.0
2026-05-25 04:14:07.223,pan,1,1,10,0,1736.0
2026-05-25 04:14:07.363,pan,1,1,10,0,1735.0
2026-05-25 04:14:07.503,pan,1,1,10,0,1733.0
2026-05-25 04:14:07.644,pan,1,1,10,0,1731.0
2026-05-25 04:14:07.789,pan,1,1,10,0,1729.0
2026-05-25 04:14:07.907,pan,1,1,10,0,1728.0
2026-05-25 04:14:08.061,pan,1,1,10,0,1726.0
2026-05-25 04:14:08.199,pan,1,1,10,0,1724.0
2026-05-25 04:14:08.329,pan,1,1,10,0,1722.0
2026-05-25 04:14:08.469,pan,1,1,10,0,1721.0
2026-05-25 04:14:08.607,pan,1,1,10,0,1719.0
2026-05-25 04:14:08.737,pan,1,1,10,0,1717.0
2026-05-25 04:14:08.875,pan,1,1,10,0,1715.0
2026-05-25 04:14:09.002,pan,1,1,10,0,1714.0
2026-05-25 04:14:09.119,pan,1,1,10,0,1712.0
2026-05-25 04:14:09.250,pan,1,1,10,0,1711.0
2026-05-25 04:14:09.397,pan,1,1,10,0,1709.0
2026-05-25 04:14:09.532,pan,1,1,10,0,1707.0
2026-05-25 04:14:09.673,pan,1,1,10,0,1705.0
2026-05-25 04:14:09.812,pan,1,1,10,0,1704.0
2026-05-25 04:14:09.961,pan,1,1,10,0,1702.0
2026-05-25 04:14:10.076,pan,1,1,10,0,1700.0
2026-05-25 04:14:10.219,pan,1,1,10,0,1698.0
2026-05-25 04:14:10.360,pan,1,1,10,0,1697.0
2026-05-25 04:14:10.501,pan,1,1,10,0,1695.0
2026-05-25 04:14:10.634,pan,1,1,10,0,1693.0
2026-05-25 04:14:10.776,pan,1,1,10,0,1691.0
2026-05-25 04:14:10.920,pan,1,1,10,0,1690.0
2026-05-25 04:14:11.057,pan,1,1,10,0,1688.0
2026-05-25 04:14:11.203,pan,1,1,10,0,1686.0
2026-05-25 04:14:11.339,pan,1,1,10,0,1684.0
2026-05-25 04:14:11.483,pan,1,1,10,0,1682.0
2026-05-25 04:14:11.619,pan,1,1,10,0,1681.0
2026-05-25 04:14:11.758,pan,1,1,10,0,1679.0
2026-05-25 04:14:11.891,pan,1,1,10,0,1677.0
2026-05-25 04:14:12.031,pan,1,1,10,0,1676.0
2026-05-25 04:14:12.165,pan,1,1,10,0,1674.0
2026-05-25 04:14:12.282,pan,1,1,10,0,1672.0
2026-05-25 04:14:12.419,pan,1,1,10,0,1671.0
2026-05-25 04:14:12.557,pan,1,1,10,0,1669.0
2026-05-25 04:14:12.698,pan,1,1,10,0,1667.0
2026-05-25 04:14:12.840,pan,1,1,10,0,1665.0
2026-05-25 04:14:12.979,pan,1,1,10,0,1664.0
2026-05-25 04:14:13.117,pan,1,1,10,0,1662.0
2026-05-25 04:14:13.257,pan,1,1,10,0,1660.0
2026-05-25 04:14:13.399,pan,1,1,10,0,1658.0
2026-05-25 04:14:13.540,pan,1,1,10,0,1657.0
2026-05-25 04:14:13.676,pan,1,1,10,0,1655.0
2026-05-25 04:14:13.818,pan,1,1,10,0,1653.0
2026-05-25 04:14:13.961,pan,1,1,10,0,1651.0
2026-05-25 04:14:14.100,pan,1,1,10,0,1649.0
2026-05-25 04:14:14.237,pan,1,1,10,0,1648.0
2026-05-25 04:14:14.394,pan,1,1,10,0,1646.0
2026-05-25 04:14:14.536,pan,1,1,10,0,1644.0
2026-05-25 04:14:14.681,pan,1,1,10,0,1642.0
2026-05-25 04:14:14.817,pan,1,1,10,0,1640.0
2026-05-25 04:14:14.954,pan,1,1,10,0,1639.0
2026-05-25 04:14:15.099,pan,1,1,10,0,1637.0
2026-05-25 04:14:15.238,pan,1,1,10,0,1635.0
2026-05-25 04:14:15.381,pan,1,1,10,0,1633.0
2026-05-25 04:14:15.515,pan,1,1,10,0,1631.0
2026-05-25 04:14:15.671,pan,1,1,10,0,1630.0
2026-05-25 04:14:15.816,pan,1,1,10,0,1628.0
2026-05-25 04:14:15.957,pan,1,1,10,0,1626.0
2026-05-25 04:14:16.094,pan,1,1,10,0,1624.0
2026-05-25 04:14:16.232,pan,1,1,10,0,1623.0
2026-05-25 04:14:16.376,pan,1,1,10,0,1621.0
2026-05-25 04:14:16.515,pan,1,1,10,0,1619.0
2026-05-25 04:14:16.653,pan,1,1,10,0,1617.0
2026-05-25 04:14:16.791,pan,1,1,10,0,1615.0
2026-05-25 04:14:16.934,pan,1,1,10,0,1614.0
2026-05-25 04:14:17.075,pan,1,1,10,0,1612.0
2026-05-25 04:14:17.215,pan,1,1,10,0,1610.0
2026-05-25 04:14:21.477,pan,1,1,10,1,1800.0
2026-05-25 04:14:21.593,pan,1,1,10,1,1798.0
2026-05-25 04:14:21.723,pan,1,1,10,1,1797.0
2026-05-25 04:14:21.843,pan,1,1,10,1,1795.0
2026-05-25 04:14:21.973,pan,1,1,10,1,1794.0
2026-05-25 04:14:22.116,pan,1,1,10,1,1792.0
2026-05-25 04:14:22.253,pan,1,1,10,1,1790.0
2026-05-25 04:14:22.372,pan,1,1,10,1,1789.0
2026-05-25 04:14:22.494,pan,1,1,10,1,1787.0
2026-05-25 04:14:22.612,pan,1,1,10,1,1786.0
2026-05-25 04:14:22.754,pan,1,1,10,1,1784.0
2026-05-25 04:14:22.892,pan,1,1,10,1,1782.0
2026-05-25 04:14:23.031,pan,1,1,10,1,1780.0
2026-05-25 04:14:23.172,pan,1,1,10,1,1779.0
2026-05-25 04:14:23.315,pan,1,1,10,1,1777.0
2026-05-25 04:14:23.455,pan,1,1,10,1,1775.0
2026-05-25 04:14:23.589,pan,1,1,10,1,1773.0
2026-05-25 04:14:23.731,pan,1,1,10,1,1772.0
2026-05-25 04:14:23.889,pan,1,1,10,1,1770.0
2026-05-25 04:14:24.020,pan,1,1,10,1,1768.0
2026-05-25 04:14:24.134,pan,1,1,10,1,1766.0
2026-05-25 04:14:24.276,pan,1,1,10,1,1765.0
2026-05-25 04:14:24.416,pan,1,1,10,1,1763.0
2026-05-25 04:14:24.553,pan,1,1,10,1,1761.0
2026-05-25 04:14:24.693,pan,1,1,10,1,1759.0
2026-05-25 04:14:24.836,pan,1,1,10,1,1758.0
2026-05-25 04:14:24.978,pan,1,1,10,1,1756.0
2026-05-25 04:14:25.114,pan,1,1,10,1,1754.0
2026-05-25 04:14:25.258,pan,1,1,10,1,1752.0
2026-05-25 04:14:25.397,pan,1,1,10,1,1751.0
2026-05-25 04:14:25.538,pan,1,1,10,1,1749.0
2026-05-25 04:14:25.674,pan,1,1,10,1,1747.0
2026-05-25 04:14:25.802,pan,1,1,10,1,1745.0
2026-05-25 04:14:25.950,pan,1,1,10,1,1744.0
2026-05-25 04:14:26.087,pan,1,1,10,1,1742.0
2026-05-25 04:14:26.224,pan,1,1,10,1,1740.0
2026-05-25 04:14:26.365,pan,1,1,10,1,1738.0
2026-05-25 04:14:26.508,pan,1,1,10,1,1737.0
2026-05-25 04:14:26.646,pan,1,1,10,1,1735.0
2026-05-25 04:14:26.784,pan,1,1,10,1,1733.0
2026-05-25 04:14:26.931,pan,1,1,10,1,1731.0
2026-05-25 04:14:27.071,pan,1,1,10,1,1729.0
2026-05-25 04:14:27.188,pan,1,1,10,1,1728.0
2026-05-25 04:14:27.329,pan,1,1,10,1,1726.0
2026-05-25 04:14:27.473,pan,1,1,10,1,1724.0
2026-05-25 04:14:27.613,pan,1,1,10,1,1723.0
2026-05-25 04:14:27.749,pan,1,1,10,1,1721.0
2026-05-25 04:14:27.896,pan,1,1,10,1,1719.0
2026-05-25 04:14:28.034,pan,1,1,10,1,1717.0
2026-05-25 04:14:28.183,pan,1,1,10,1,1715.0
2026-05-25 04:14:28.310,pan,1,1,10,1,1714.0
2026-05-25 04:14:28.451,pan,1,1,10,1,1712.0
2026-05-25 04:14:28.594,pan,1,1,10,1,1710.0
2026-05-25 04:14:28.731,pan,1,1,10,1,1708.0
2026-05-25 04:14:28.868,pan,1,1,10,1,1707.0
2026-05-25 04:14:28.996,pan,1,1,10,1,1705.0
2026-05-25 04:14:29.136,pan,1,1,10,1,1703.0
2026-05-25 04:14:29.270,pan,1,1,10,1,1702.0
2026-05-25 04:14:29.400,pan,1,1,10,1,1700.0
2026-05-25 04:14:29.545,pan,1,1,10,1,1698.0
2026-05-25 04:14:29.675,pan,1,1,10,1,1697.0
2026-05-25 04:14:29.820,pan,1,1,10,1,1695.0
2026-05-25 04:14:29.958,pan,1,1,10,1,1693.0
2026-05-25 04:14:30.121,pan,1,1,10,1,1691.0
2026-05-25 04:14:30.240,pan,1,1,10,1,1689.0
2026-05-25 04:14:30.380,pan,1,1,10,1,1688.0
2026-05-25 04:14:30.519,pan,1,1,10,1,1686.0
2026-05-25 04:14:30.662,pan,1,1,10,1,1684.0
2026-05-25 04:14:30.791,pan,1,1,10,1,1682.0
2026-05-25 04:14:30.910,pan,1,1,10,1,1681.0
2026-05-25 04:14:31.068,pan,1,1,10,1,1679.0
2026-05-25 04:14:31.186,pan,1,1,10,1,1677.0
2026-05-25 04:14:31.328,pan,1,1,10,1,1676.0
2026-05-25 04:14:31.469,pan,1,1,10,1,1674.0
2026-05-25 04:14:31.605,pan,1,1,10,1,1672.0
2026-05-25 04:14:31.725,pan,1,1,10,1,1671.0
2026-05-25 04:14:31.860,pan,1,1,10,1,1669.0
2026-05-25 04:14:31.991,pan,1,1,10,1,1667.0
2026-05-25 04:14:32.134,pan,1,1,10,1,1665.0
2026-05-25 04:14:32.277,pan,1,1,10,1,1664.0
2026-05-25 04:14:32.425,pan,1,1,10,1,1662.0
2026-05-25 04:14:32.544,pan,1,1,10,1,1660.0
2026-05-25 04:14:32.685,pan,1,1,10,1,1659.0
2026-05-25 04:14:32.828,pan,1,1,10,1,1657.0
2026-05-25 04:14:32.946,pan,1,1,10,1,1655.0
2026-05-25 04:14:33.077,pan,1,1,10,1,1654.0
2026-05-25 04:14:33.205,pan,1,1,10,1,1652.0
2026-05-25 04:14:33.329,pan,1,1,10,1,1650.0
2026-05-25 04:14:33.468,pan,1,1,10,1,1649.0
2026-05-25 04:14:33.605,pan,1,1,10,1,1647.0
2026-05-25 04:14:33.743,pan,1,1,10,1,1645.0
2026-05-25 04:14:33.871,pan,1,1,10,1,1644.0
2026-05-25 04:14:34.017,pan,1,1,10,1,1642.0
2026-05-25 04:14:34.150,pan,1,1,10,1,1640.0
2026-05-25 04:14:34.293,pan,1,1,10,1,1638.0
2026-05-25 04:14:34.435,pan,1,1,10,1,1636.0
2026-05-25 04:14:34.580,pan,1,1,10,1,1635.0
2026-05-25 04:14:34.707,pan,1,1,10,1,1633.0
2026-05-25 04:14:34.847,pan,1,1,10,1,1631.0
2026-05-25 04:14:34.989,pan,1,1,10,1,1629.0
2026-05-25 04:14:35.129,pan,1,1,10,1,1628.0
2026-05-25 04:14:35.264,pan,1,1,10,1,1626.0
2026-05-25 04:14:35.392,pan,1,1,10,1,1624.0
2026-05-25 04:14:35.522,pan,1,1,10,1,1623.0
2026-05-25 04:14:35.643,pan,1,1,10,1,1621.0
2026-05-25 04:14:35.763,pan,1,1,10,1,1620.0
2026-05-25 04:14:35.895,pan,1,1,10,1,1618.0
2026-05-25 04:14:36.019,pan,1,1,10,1,1616.0
2026-05-25 04:14:36.161,pan,1,1,10,1,1615.0
2026-05-25 04:14:36.301,pan,1,1,10,1,1613.0
2026-05-25 04:14:40.637,pan,1,1,10,2,1800.0
2026-05-25 04:14:40.776,pan,1,1,10,2,1798.0
2026-05-25 04:14:40.915,pan,1,1,10,2,1796.0
2026-05-25 04:14:41.061,pan,1,1,10,2,1795.0
2026-05-25 04:14:41.197,pan,1,1,10,2,1793.0
2026-05-25 04:14:41.316,pan,1,1,10,2,1791.0
2026-05-25 04:14:41.454,pan,1,1,10,2,1790.0
2026-05-25 04:14:41.584,pan,1,1,10,2,1788.0
2026-05-25 04:14:41.723,pan,1,1,10,2,1786.0
2026-05-25 04:14:41.866,pan,1,1,10,2,1784.0
2026-05-25 04:14:41.983,pan,1,1,10,2,1783.0
2026-05-25 04:14:42.119,pan,1,1,10,2,1781.0
2026-05-25 04:14:42.264,pan,1,1,10,2,1779.0
2026-05-25 04:14:42.401,pan,1,1,10,2,1778.0
2026-05-25 04:14:42.543,pan,1,1,10,2,1776.0
2026-05-25 04:14:42.701,pan,1,1,10,2,1774.0
2026-05-25 04:14:42.862,pan,1,1,10,2,1772.0
2026-05-25 04:14:42.982,pan,1,1,10,2,1770.0
2026-05-25 04:14:43.119,pan,1,1,10,2,1769.0
2026-05-25 04:14:43.261,pan,1,1,10,2,1767.0
2026-05-25 04:14:43.386,pan,1,1,10,2,1765.0
2026-05-25 04:14:43.523,pan,1,1,10,2,1764.0
2026-05-25 04:14:43.661,pan,1,1,10,2,1762.0
2026-05-25 04:14:43.786,pan,1,1,10,2,1760.0
2026-05-25 04:14:43.932,pan,1,1,10,2,1759.0
2026-05-25 04:14:44.054,pan,1,1,10,2,1757.0
2026-05-25 04:14:44.193,pan,1,1,10,2,1755.0
2026-05-25 04:14:44.340,pan,1,1,10,2,1753.0
2026-05-25 04:14:44.459,pan,1,1,10,2,1752.0
2026-05-25 04:14:44.585,pan,1,1,10,2,1750.0
2026-05-25 04:14:44.701,pan,1,1,10,2,1749.0
2026-05-25 04:14:44.823,pan,1,1,10,2,1747.0
2026-05-25 04:14:44.958,pan,1,1,10,2,1745.0
2026-05-25 04:14:45.097,pan,1,1,10,2,1744.0
2026-05-25 04:14:45.238,pan,1,1,10,2,1742.0
2026-05-25 04:14:45.357,pan,1,1,10,2,1740.0
2026-05-25 04:14:45.498,pan,1,1,10,2,1739.0
2026-05-25 04:14:45.641,pan,1,1,10,2,1737.0
2026-05-25 04:14:45.785,pan,1,1,10,2,1735.0
2026-05-25 04:14:45.922,pan,1,1,10,2,1733.0
2026-05-25 04:14:46.039,pan,1,1,10,2,1732.0
2026-05-25 04:14:46.181,pan,1,1,10,2,1730.0
2026-05-25 04:14:46.312,pan,1,1,10,2,1728.0
2026-05-25 04:14:46.455,pan,1,1,10,2,1727.0
2026-05-25 04:14:46.594,pan,1,1,10,2,1725.0
2026-05-25 04:14:46.740,pan,1,1,10,2,1723.0
2026-05-25 04:14:46.874,pan,1,1,10,2,1721.0
2026-05-25 04:14:47.015,pan,1,1,10,2,1719.0
2026-05-25 04:14:47.154,pan,1,1,10,2,1718.0
2026-05-25 04:14:47.302,pan,1,1,10,2,1716.0
2026-05-25 04:14:47.449,pan,1,1,10,2,1714.0
2026-05-25 04:14:47.568,pan,1,1,10,2,1712.0
2026-05-25 04:14:47.701,pan,1,1,10,2,1711.0
2026-05-25 04:14:47.838,pan,1,1,10,2,1709.0
2026-05-25 04:14:47.977,pan,1,1,10,2,1707.0
2026-05-25 04:14:48.115,pan,1,1,10,2,1706.0
2026-05-25 04:14:48.260,pan,1,1,10,2,1704.0
2026-05-25 04:14:48.399,pan,1,1,10,2,1702.0
2026-05-25 04:14:48.517,pan,1,1,10,2,1700.0
2026-05-25 04:14:48.653,pan,1,1,10,2,1699.0
2026-05-25 04:14:48.780,pan,1,1,10,2,1697.0
2026-05-25 04:14:48.910,pan,1,1,10,2,1695.0
2026-05-25 04:14:49.097,pan,1,1,10,2,1694.0
2026-05-25 04:14:49.237,pan,1,1,10,2,1691.0
2026-05-25 04:14:49.357,pan,1,1,10,2,1690.0
2026-05-25 04:14:49.486,pan,1,1,10,2,1688.0
2026-05-25 04:14:49.614,pan,1,1,10,2,1687.0
2026-05-25 04:14:49.752,pan,1,1,10,2,1685.0
2026-05-25 04:14:49.893,pan,1,1,10,2,1683.0
2026-05-25 04:14:50.034,pan,1,1,10,2,1681.0
2026-05-25 04:14:50.183,pan,1,1,10,2,1679.0
2026-05-25 04:14:50.315,pan,1,1,10,2,1678.0
2026-05-25 04:14:50.453,pan,1,1,10,2,1676.0
2026-05-25 04:14:50.592,pan,1,1,10,2,1674.0
2026-05-25 04:14:50.740,pan,1,1,10,2,1672.0
2026-05-25 04:14:50.875,pan,1,1,10,2,1671.0
2026-05-25 04:14:51.014,pan,1,1,10,2,1669.0
2026-05-25 04:14:51.155,pan,1,1,10,2,1667.0
2026-05-25 04:14:51.299,pan,1,1,10,2,1665.0
2026-05-25 04:14:51.437,pan,1,1,10,2,1664.0
2026-05-25 04:14:51.576,pan,1,1,10,2,1662.0
2026-05-25 04:14:51.714,pan,1,1,10,2,1660.0
2026-05-25 04:14:51.858,pan,1,1,10,2,1658.0
2026-05-25 04:14:51.997,pan,1,1,10,2,1657.0
2026-05-25 04:14:52.147,pan,1,1,10,2,1655.0
2026-05-25 04:14:52.276,pan,1,1,10,2,1653.0
2026-05-25 04:14:52.409,pan,1,1,10,2,1651.0
2026-05-25 04:14:52.541,pan,1,1,10,2,1650.0
2026-05-25 04:14:52.680,pan,1,1,10,2,1648.0
2026-05-25 04:14:52.822,pan,1,1,10,2,1646.0
2026-05-25 04:14:52.938,pan,1,1,10,2,1645.0
2026-05-25 04:14:53.073,pan,1,1,10,2,1643.0
2026-05-25 04:14:53.216,pan,1,1,10,2,1641.0
2026-05-25 04:14:53.355,pan,1,1,10,2,1639.0
2026-05-25 04:14:53.495,pan,1,1,10,2,1638.0
2026-05-25 04:14:53.635,pan,1,1,10,2,1636.0
2026-05-25 04:14:53.778,pan,1,1,10,2,1634.0
2026-05-25 04:14:54.213,pan,1,1,10,2,1629.0
2026-05-25 04:14:54.353,pan,1,1,10,2,1627.0
2026-05-25 04:14:54.498,pan,1,1,10,2,1625.0
2026-05-25 04:14:54.635,pan,1,1,10,2,1623.0
2026-05-25 04:14:54.753,pan,1,1,10,2,1622.0
2026-05-25 04:14:54.894,pan,1,1,10,2,1620.0
2026-05-25 04:14:55.026,pan,1,1,10,2,1618.0
2026-05-25 04:14:55.166,pan,1,1,10,2,1617.0
2026-05-25 04:14:55.311,pan,1,1,10,2,1615.0
2026-05-25 04:14:55.450,pan,1,1,10,2,1613.0
2026-05-25 04:14:55.569,pan,1,1,10,2,1611.0
2026-05-25 04:14:55.694,pan,1,1,10,2,1610.0
2026-05-25 04:14:55.831,pan,1,1,10,2,1608.0
2026-05-25 04:15:00.098,pan,-1,1,10,0,1800.0
2026-05-25 04:15:00.237,pan,-1,1,10,0,1802.0
2026-05-25 04:15:00.373,pan,-1,1,10,0,1803.0
2026-05-25 04:15:00.496,pan,-1,1,10,0,1805.0
2026-05-25 04:15:00.626,pan,-1,1,10,0,1807.0
2026-05-25 04:15:00.776,pan,-1,1,10,0,1809.0
2026-05-25 04:15:00.906,pan,-1,1,10,0,1810.0
2026-05-25 04:15:02.056,pan,-1,1,10,0,1825.0
2026-05-25 04:15:02.196,pan,-1,1,10,0,1827.0
2026-05-25 04:15:02.341,pan,-1,1,10,0,1828.0
2026-05-25 04:15:02.486,pan,-1,1,10,0,1830.0
2026-05-25 04:15:02.623,pan,-1,1,10,0,1832.0
2026-05-25 04:15:02.762,pan,-1,1,10,0,1834.0
2026-05-25 04:15:02.902,pan,-1,1,10,0,1835.0
2026-05-25 04:15:03.048,pan,-1,1,10,0,1837.0
2026-05-25 04:15:03.185,pan,-1,1,10,0,1839.0
2026-05-25 04:15:03.325,pan,-1,1,10,0,1841.0
2026-05-25 04:15:03.463,pan,-1,1,10,0,1843.0
2026-05-25 04:15:03.607,pan,-1,1,10,0,1844.0
2026-05-25 04:15:03.724,pan,-1,1,10,0,1846.0
2026-05-25 04:15:03.867,pan,-1,1,10,0,1848.0
2026-05-25 04:15:04.011,pan,-1,1,10,0,1849.0
2026-05-25 04:15:04.128,pan,-1,1,10,0,1851.0
2026-05-25 04:15:04.268,pan,-1,1,10,0,1853.0
2026-05-25 04:15:04.416,pan,-1,1,10,0,1855.0
2026-05-25 04:15:04.548,pan,-1,1,10,0,1856.0
2026-05-25 04:15:04.698,pan,-1,1,10,0,1858.0
2026-05-25 04:15:04.827,pan,-1,1,10,0,1860.0
2026-05-25 04:15:04.972,pan,-1,1,10,0,1862.0
2026-05-25 04:15:05.110,pan,-1,1,10,0,1863.0
2026-05-25 04:15:05.247,pan,-1,1,10,0,1865.0
2026-05-25 04:15:05.387,pan,-1,1,10,0,1867.0
2026-05-25 04:15:05.527,pan,-1,1,10,0,1869.0
2026-05-25 04:15:05.665,pan,-1,1,10,0,1870.0
2026-05-25 04:15:05.802,pan,-1,1,10,0,1872.0
2026-05-25 04:15:05.927,pan,-1,1,10,0,1874.0
2026-05-25 04:15:06.044,pan,-1,1,10,0,1875.0
2026-05-25 04:15:06.183,pan,-1,1,10,0,1877.0
2026-05-25 04:15:06.324,pan,-1,1,10,0,1879.0
2026-05-25 04:15:06.459,pan,-1,1,10,0,1880.0
2026-05-25 04:15:06.594,pan,-1,1,10,0,1882.0
2026-05-25 04:15:06.737,pan,-1,1,10,0,1884.0
2026-05-25 04:15:06.852,pan,-1,1,10,0,1885.0
2026-05-25 04:15:06.987,pan,-1,1,10,0,1887.0
2026-05-25 04:15:07.128,pan,-1,1,10,0,1889.0
2026-05-25 04:15:07.267,pan,-1,1,10,0,1891.0
2026-05-25 04:15:07.405,pan,-1,1,10,0,1892.0
2026-05-25 04:15:07.550,pan,-1,1,10,0,1894.0
2026-05-25 04:15:07.690,pan,-1,1,10,0,1896.0
2026-05-25 04:15:07.844,pan,-1,1,10,0,1898.0
2026-05-25 04:15:07.985,pan,-1,1,10,0,1900.0
2026-05-25 04:15:08.121,pan,-1,1,10,0,1901.0
2026-05-25 04:15:08.264,pan,-1,1,10,0,1903.0
2026-05-25 04:15:08.404,pan,-1,1,10,0,1905.0
2026-05-25 04:15:08.543,pan,-1,1,10,0,1907.0
2026-05-25 04:15:08.682,pan,-1,1,10,0,1908.0
2026-05-25 04:15:08.823,pan,-1,1,10,0,1910.0
2026-05-25 04:15:08.977,pan,-1,1,10,0,1912.0
2026-05-25 04:15:09.097,pan,-1,1,10,0,1914.0
2026-05-25 04:15:09.239,pan,-1,1,10,0,1915.0
2026-05-25 04:15:09.384,pan,-1,1,10,0,1917.0
2026-05-25 04:15:09.524,pan,-1,1,10,0,1919.0
2026-05-25 04:15:09.643,pan,-1,1,10,0,1921.0
2026-05-25 04:15:09.784,pan,-1,1,10,0,1922.0
2026-05-25 04:15:09.929,pan,-1,1,10,0,1924.0
2026-05-25 04:15:10.065,pan,-1,1,10,0,1926.0
2026-05-25 04:15:10.203,pan,-1,1,10,0,1928.0
2026-05-25 04:15:10.347,pan,-1,1,10,0,1929.0
2026-05-25 04:15:10.486,pan,-1,1,10,0,1931.0
2026-05-25 04:15:10.627,pan,-1,1,10,0,1933.0
2026-05-25 04:15:10.762,pan,-1,1,10,0,1935.0
2026-05-25 04:15:10.906,pan,-1,1,10,0,1937.0
2026-05-25 04:15:11.081,pan,-1,1,10,0,1939.0
2026-05-25 04:15:11.220,pan,-1,1,10,0,1940.0
2026-05-25 04:15:11.362,pan,-1,1,10,0,1942.0
2026-05-25 04:15:11.481,pan,-1,1,10,0,1944.0
2026-05-25 04:15:11.623,pan,-1,1,10,0,1946.0
2026-05-25 04:15:11.764,pan,-1,1,10,0,1947.0
2026-05-25 04:15:11.905,pan,-1,1,10,0,1949.0
2026-05-25 04:15:12.039,pan,-1,1,10,0,1951.0
2026-05-25 04:15:12.182,pan,-1,1,10,0,1953.0
2026-05-25 04:15:12.323,pan,-1,1,10,0,1954.0
2026-05-25 04:15:12.460,pan,-1,1,10,0,1956.0
2026-05-25 04:15:12.598,pan,-1,1,10,0,1958.0
2026-05-25 04:15:12.741,pan,-1,1,10,0,1960.0
2026-05-25 04:15:12.883,pan,-1,1,10,0,1962.0
2026-05-25 04:15:13.017,pan,-1,1,10,0,1963.0
2026-05-25 04:15:13.155,pan,-1,1,10,0,1965.0
2026-05-25 04:15:13.292,pan,-1,1,10,0,1967.0
2026-05-25 04:15:13.432,pan,-1,1,10,0,1968.0
2026-05-25 04:15:13.550,pan,-1,1,10,0,1970.0
2026-05-25 04:15:13.684,pan,-1,1,10,0,1972.0
2026-05-25 04:15:13.802,pan,-1,1,10,0,1973.0
2026-05-25 04:15:13.943,pan,-1,1,10,0,1975.0
2026-05-25 04:15:14.101,pan,-1,1,10,0,1977.0
2026-05-25 04:15:14.262,pan,-1,1,10,0,1979.0
2026-05-25 04:15:14.395,pan,-1,1,10,0,1981.0
2026-05-25 04:15:14.526,pan,-1,1,10,0,1982.0
2026-05-25 04:15:14.659,pan,-1,1,10,0,1984.0
2026-05-25 04:15:14.780,pan,-1,1,10,0,1986.0
2026-05-25 04:15:14.918,pan,-1,1,10,0,1987.0
2026-05-25 04:15:15.041,pan,-1,1,10,0,1989.0
2026-05-25 04:15:15.183,pan,-1,1,10,0,1991.0
2026-05-25 04:15:15.304,pan,-1,1,10,0,1992.0
2026-05-25 04:15:15.438,pan,-1,1,10,0,1994.0
2026-05-25 04:15:15.573,pan,-1,1,10,0,1995.0
2026-05-25 04:15:15.714,pan,-1,1,10,0,1997.0
2026-05-25 04:15:15.854,pan,-1,1,10,0,1999.0
2026-05-25 04:15:15.973,pan,-1,1,10,0,2001.0
2026-05-25 04:15:16.104,pan,-1,1,10,0,2002.0
2026-05-25 04:15:20.438,pan,-1,1,10,1,1800.0
2026-05-25 04:15:20.588,pan,-1,1,10,1,1803.0
2026-05-25 04:15:20.722,pan,-1,1,10,1,1804.0
2026-05-25 04:15:20.861,pan,-1,1,10,1,1806.0
2026-05-25 04:15:20.996,pan,-1,1,10,1,1808.0
2026-05-25 04:15:21.140,pan,-1,1,10,1,1810.0
