timestamp,axis,direction,speed_level,zoom,position
2026-05-24 04:29:46.595,pan,forward,100,320,3151.0
2026-05-24 04:29:46.739,pan,forward,100,320,2976.0
2026-05-24 04:29:46.877,pan,forward,100,320,2819.0
2026-05-24 04:29:47.013,pan,forward,100,320,2656.0
2026-05-24 04:29:54.934,pan,reverse,100,320,1800.0
2026-05-24 04:29:55.053,pan,reverse,100,320,1791.0
2026-05-24 04:29:55.170,pan,reverse,100,320,1751.0
2026-05-24 04:29:55.335,pan,reverse,100,320,1598.0
2026-05-24 04:29:55.456,pan,reverse,100,320,1466.0
2026-05-24 04:29:55.595,pan,reverse,100,320,1289.0
2026-05-24 04:29:55.718,pan,reverse,100,320,1159.0
2026-05-24 04:29:55.857,pan,reverse,100,320,983.0
2026-05-24 04:29:56.006,pan,reverse,100,320,820.0
2026-05-24 04:29:56.133,pan,reverse,100,320,663.0
2026-05-24 04:29:56.274,pan,reverse,100,320,502.0
2026-05-24 04:29:56.415,pan,reverse,100,320,328.0
2026-05-24 04:29:56.564,pan,reverse,100,320,172.0
2026-05-24 04:29:56.691,pan,reverse,100,320,16.0
2026-05-24 04:29:56.821,pan,reverse,100,320,3457.0
2026-05-24 04:29:56.968,pan,reverse,100,320,3283.0
2026-05-24 04:29:57.103,pan,reverse,100,320,3127.0
2026-05-24 04:29:57.243,pan,reverse,100,320,2964.0
2026-05-24 04:29:57.369,pan,reverse,100,320,2825.0
2026-05-24 04:29:57.505,pan,reverse,100,320,2663.0
2026-05-24 04:30:02.522,tilt,forward,1,320,900.0
2026-05-24 04:30:02.658,tilt,forward,1,320,900.0
2026-05-24 04:30:02.808,tilt,forward,1,320,900.0
2026-05-24 04:30:02.938,tilt,forward,1,320,900.0
2026-05-24 04:30:03.082,tilt,forward,1,320,900.0
2026-05-24 04:30:03.224,tilt,forward,1,320,900.0
2026-05-24 04:30:03.368,tilt,forward,1,320,900.0
2026-05-24 04:30:03.502,tilt,forward,1,320,900.0
2026-05-24 04:30:03.641,tilt,forward,1,320,900.0
2026-05-24 04:30:03.784,tilt,forward,1,320,900.0
2026-05-24 04:30:03.923,tilt,forward,1,320,900.0
2026-05-24 04:30:04.062,tilt,forward,1,320,900.0
2026-05-24 04:30:04.201,tilt,forward,1,320,900.0
2026-05-24 04:30:04.343,tilt,forward,1,320,900.0
2026-05-24 04:30:04.467,tilt,forward,1,320,900.0
2026-05-24 04:30:04.603,tilt,forward,1,320,899.0
2026-05-24 04:30:04.777,tilt,forward,1,320,899.0
2026-05-24 04:30:04.928,tilt,forward,1,320,899.0
2026-05-24 04:30:05.061,tilt,forward,1,320,899.0
2026-05-24 04:30:05.207,tilt,forward,1,320,899.0
2026-05-24 04:30:10.418,tilt,reverse,1,320,-200.0
2026-05-24 04:30:10.538,tilt,reverse,1,320,-200.0
2026-05-24 04:30:10.665,tilt,reverse,1,320,-200.0
2026-05-24 04:30:10.805,tilt,reverse,1,320,-200.0
2026-05-24 04:30:10.935,tilt,reverse,1,320,-199.0
2026-05-24 04:30:11.080,tilt,reverse,1,320,-199.0
2026-05-24 04:30:11.216,tilt,reverse,1,320,-199.0
2026-05-24 04:30:11.363,tilt,reverse,1,320,-199.0
2026-05-24 04:30:11.496,tilt,reverse,1,320,-199.0
2026-05-24 04:30:11.638,tilt,reverse,1,320,-199.0
2026-05-24 04:30:11.779,tilt,reverse,1,320,-199.0
2026-05-24 04:30:11.922,tilt,reverse,1,320,-198.0
2026-05-24 04:30:12.059,tilt,reverse,1,320,-198.0
2026-05-24 04:30:12.199,tilt,reverse,1,320,-198.0
2026-05-24 04:30:12.339,tilt,reverse,1,320,-198.0
2026-05-24 04:30:12.484,tilt,reverse,1,320,-198.0
2026-05-24 04:30:12.619,tilt,reverse,1,320,-198.0
2026-05-24 04:30:12.738,tilt,reverse,1,320,-198.0
2026-05-24 04:30:12.877,tilt,reverse,1,320,-198.0
2026-05-24 04:30:13.006,tilt,reverse,1,320,-197.0
2026-05-24 04:30:17.987,tilt,forward,50,320,900.0
2026-05-24 04:30:18.118,tilt,forward,50,320,900.0
2026-05-24 04:30:18.258,tilt,forward,50,320,900.0
2026-05-24 04:30:18.399,tilt,forward,50,320,900.0
2026-05-24 04:30:18.515,tilt,forward,50,320,900.0
2026-05-24 04:30:18.651,tilt,forward,50,320,900.0
2026-05-24 04:30:18.795,tilt,forward,50,320,900.0
2026-05-24 04:30:18.931,tilt,forward,50,320,900.0
2026-05-24 04:30:19.073,tilt,forward,50,320,900.0
2026-05-24 04:30:19.214,tilt,forward,50,320,900.0
2026-05-24 04:30:19.354,tilt,forward,50,320,900.0
2026-05-24 04:30:19.474,tilt,forward,50,320,900.0
2026-05-24 04:30:19.614,tilt,forward,50,320,899.0
2026-05-24 04:30:19.760,tilt,forward,50,320,898.0
2026-05-24 04:30:19.898,tilt,forward,50,320,898.0
2026-05-24 04:30:20.034,tilt,forward,50,320,897.0
2026-05-24 04:30:20.176,tilt,forward,50,320,896.0
2026-05-24 04:30:20.319,tilt,forward,50,320,895.0
2026-05-24 04:30:20.475,tilt,forward,50,320,894.0
2026-05-24 04:30:20.614,tilt,forward,50,320,894.0
2026-05-24 04:30:25.550,tilt,reverse,50,320,-200.0
2026-05-24 04:30:25.692,tilt,reverse,50,320,-199.0
2026-05-24 04:30:25.836,tilt,reverse,50,320,-198.0
2026-05-24 04:30:25.974,tilt,reverse,50,320,-198.0
2026-05-24 04:30:26.110,tilt,reverse,50,320,-197.0
2026-05-24 04:30:26.254,tilt,reverse,50,320,-196.0
2026-05-24 04:30:26.395,tilt,reverse,50,320,-195.0
2026-05-24 04:30:26.533,tilt,reverse,50,320,-194.0
2026-05-24 04:30:26.675,tilt,reverse,50,320,-194.0
2026-05-24 04:30:26.823,tilt,reverse,50,320,-193.0
2026-05-24 04:30:26.951,tilt,reverse,50,320,-192.0
2026-05-24 04:30:27.071,tilt,reverse,50,320,-191.0
2026-05-24 04:30:27.208,tilt,reverse,50,320,-191.0
2026-05-24 04:30:27.328,tilt,reverse,50,320,-190.0
2026-05-24 04:30:27.471,tilt,reverse,50,320,-189.0
2026-05-24 04:30:27.611,tilt,reverse,50,320,-188.0
2026-05-24 04:30:27.752,tilt,reverse,50,320,-188.0
2026-05-24 04:30:27.903,tilt,reverse,50,320,-187.0
2026-05-24 04:30:28.050,tilt,reverse,50,320,-186.0
2026-05-24 04:30:28.189,tilt,reverse,50,320,-185.0
2026-05-24 04:30:33.150,tilt,forward,100,320,900.0
2026-05-24 04:30:33.287,tilt,forward,100,320,900.0
2026-05-24 04:30:33.431,tilt,forward,100,320,900.0
2026-05-24 04:30:33.568,tilt,forward,100,320,900.0
2026-05-24 04:30:33.708,tilt,forward,100,320,900.0
2026-05-24 04:30:33.848,tilt,forward,100,320,900.0
2026-05-24 04:30:33.990,tilt,forward,100,320,900.0
2026-05-24 04:30:34.128,tilt,forward,100,320,900.0
2026-05-24 04:30:34.268,tilt,forward,100,320,900.0
2026-05-24 04:30:34.409,tilt,forward,100,320,900.0
2026-05-24 04:30:34.550,tilt,forward,100,320,900.0
2026-05-24 04:30:34.688,tilt,forward,100,320,898.0
2026-05-24 04:30:34.828,tilt,forward,100,320,895.0
2026-05-24 04:30:34.948,tilt,forward,100,320,892.0
2026-05-24 04:30:35.080,tilt,forward,100,320,889.0
2026-05-24 04:30:35.217,tilt,forward,100,320,886.0
2026-05-24 04:30:35.361,tilt,forward,100,320,883.0
2026-05-24 04:30:35.503,tilt,forward,100,320,880.0
2026-05-24 04:30:35.641,tilt,forward,100,320,877.0
2026-05-24 04:30:35.781,tilt,forward,100,320,874.0
2026-05-24 04:30:40.744,tilt,reverse,100,320,450.0
2026-05-24 04:30:40.888,tilt,reverse,100,320,453.0
2026-05-24 04:30:41.025,tilt,reverse,100,320,456.0
2026-05-24 04:30:41.164,tilt,reverse,100,320,459.0
2026-05-24 04:30:41.304,tilt,reverse,100,320,462.0
2026-05-24 04:30:41.447,tilt,reverse,100,320,465.0
2026-05-24 04:30:41.591,tilt,reverse,100,320,468.0
2026-05-24 04:30:41.728,tilt,reverse,100,320,472.0
2026-05-24 04:30:41.869,tilt,reverse,100,320,475.0
2026-05-24 04:30:42.006,tilt,reverse,100,320,478.0
2026-05-24 04:30:42.167,tilt,reverse,100,320,482.0
2026-05-24 04:30:42.306,tilt,reverse,100,320,484.0
2026-05-24 04:30:42.548,tilt,reverse,100,320,487.0
2026-05-24 04:30:42.682,tilt,reverse,100,320,493.0
2026-05-24 04:30:42.826,tilt,reverse,100,320,496.0
2026-05-24 04:30:42.960,tilt,reverse,100,320,498.0
2026-05-24 04:30:43.110,tilt,reverse,100,320,498.0
2026-05-24 04:30:43.243,tilt,reverse,100,320,498.0
2026-05-24 04:30:43.381,tilt,reverse,100,320,498.0
2026-05-24 04:30:43.522,tilt,reverse,100,320,498.0
